Supplier Part Number,Part Description,Category L1,Category L2,Category L3,Category L4,Supplier,Part Description - Cleaned,Category L1 - Cleaned,Category L2 - Cleaned,Category L3 - Cleaned,Category L4 - Cleaned,Prediction,prob_Abrasives,prob_Automation Electrical,prob_Automation Mechanical,prob_Automation Welding,"prob_Chemicals, Oils & Lubricants",prob_Cutting Tools,prob_Gasses,prob_General,prob_Office Supplies,prob_Safety,prob_Tools
216053,SK 1-5/8 QD BUSHING               120431,POWER TRANSMISSION,"BUSHINGS (TL,QD.ETC)","BUSHINGS TL, QD, ETC",QD BUSHINGS,Motion,sk 1 5 8 qd bushing 120431,power transmission,bushings tl qd etc,bushings tl qd etc,qd bushings,Tools,0.0152140455,0.012183024,0.030249488,0.025945539,0.014285712,0.013099671,0.028026726,0.017080393,0.01744744,0.019522995,0.80694497
222488,2517 1 3/8 BUSHING TB,POWER TRANSMISSION,"BUSHINGS (TL,QD.ETC)","BUSHINGS TL, QD, ETC",TAPERLOCK BUSHINGS,Motion,2517 1 3 8 bushing tb,power transmission,bushings tl qd etc,bushings tl qd etc,taperlock bushings,Tools,0.009989234,0.0077749463,0.019256033,0.01573461,0.009379708,0.0078160735,0.020383362,0.011673231,0.009576225,0.013636188,0.8747804
234890,RFN7012 95X135    LOCKING ASSY,POWER TRANSMISSION,"BUSHINGS (TL,QD.ETC)","BUSHINGS TL, QD, ETC",KEYLESS LOCKING DEVICE,Motion,rfn7012 95x135 locking assy,power transmission,bushings tl qd etc,bushings tl qd etc,keyless locking device,Tools,0.020301966,0.023984645,0.031608324,0.033756528,0.019063177,0.029429091,0.038764764,0.023254503,0.018913979,0.026051925,0.7348711
370048,S1215 GEAR SPUR 14 1/2 DEG STEEL,POWER TRANSMISSION,MECHANICAL DRV COMPNTS,STOCK GEARS & RACK,STOCK GEARS,Motion,s1215 gear spur 14 1 2 deg steel,power transmission,mechanical drv compnts,stock gears rack,stock gears,Automation Mechanical,0.008985286,0.016267639,0.5344926,0.011646398,0.0072931694,0.0121570565,0.022936406,0.010549895,0.008315604,0.009886446,0.35746947
699826,2 B 46 SDS CONVENTIONAL QD SHEAVE,POWER TRANSMISSION,SHEAVES,HVY DTY SHEAVES,QD A-E SHEAVES,Motion,2 b 46 sds conventional qd sheave,power transmission,sheaves,hvy dty sheaves,qd a e sheaves,Automation Mechanical,0.012716678,0.015782282,0.6712793,0.015912417,0.015495121,0.010668249,0.07813775,0.015797265,0.009794997,0.016655672,0.13776025
699839,2A4.6/B5.0 QD-SDS SHEAVE  455584,POWER TRANSMISSION,SHEAVES,HVY DTY SHEAVES,QD A-E SHEAVES,Motion,2a4 6 b5 0 qd sds sheave 455584,power transmission,sheaves,hvy dty sheaves,qd a e sheaves,Automation Mechanical,0.012726848,0.015794905,0.6718161,0.015125463,0.015507513,0.010676781,0.078200236,0.0158099,0.00980283,0.016668992,0.13787043
699885,6.0X2B-SDS        CONV SHEAVE,POWER TRANSMISSION,SHEAVES,HVY DTY SHEAVES,QD A-E SHEAVES,Motion,6 0x2b sds conv sheave,power transmission,sheaves,hvy dty sheaves,qd a e sheaves,Automation Mechanical,0.013398194,0.012870911,0.68087536,0.016345957,0.016325537,0.010936419,0.062388267,0.016643874,0.010319933,0.017548287,0.14234726
699939,2 B 80 SK CONVENTIONAL QD SHEAVE,POWER TRANSMISSION,SHEAVES,HVY DTY SHEAVES,QD A-E SHEAVES,Motion,2 b 80 sk conventional qd sheave,power transmission,sheaves,hvy dty sheaves,qd a e sheaves,Automation Mechanical,0.013339612,0.0128146345,0.67789835,0.01669189,0.016254155,0.010888601,0.06328682,0.0165711,0.010274811,0.01747156,0.14450848
699963,2A10.6/B11.0 QD-SK SHEAVE  455599,POWER TRANSMISSION,SHEAVES,HVY DTY SHEAVES,QD A-E SHEAVES,Motion,2a10 6 b11 0 qd sk sheave 455599,power transmission,sheaves,hvy dty sheaves,qd a e sheaves,Automation Mechanical,0.01335103,0.016569555,0.6784786,0.016706178,0.016268069,0.0108979205,0.06216865,0.01594373,0.010283606,0.017486515,0.14184617
706616,2/5V8.0 QD-SK SHEAVE   455250,POWER TRANSMISSION,SHEAVES,HVY DTY SHEAVES,QD 3V-8V SHEAVES,Motion,2 5v8 0 qd sk sheave 455250,power transmission,sheaves,hvy dty sheaves,qd 3v 8v sheaves,Automation Mechanical,0.0061486405,0.009936547,0.8490082,0.0075142635,0.007343988,0.0051728375,0.026921073,0.007333213,0.004299951,0.008053184,0.06826811
706630,2/5V9.0 QD-SK SHEAVE   455252,POWER TRANSMISSION,SHEAVES,HVY DTY SHEAVES,QD 3V-8V SHEAVES,Motion,2 5v9 0 qd sk sheave 455252,power transmission,sheaves,hvy dty sheaves,qd 3v 8v sheaves,Automation Mechanical,0.0067739217,0.010947037,0.83187515,0.0082784165,0.008090829,0.005698885,0.029658781,0.008078954,0.0047372286,0.008872145,0.076988645
706883,4 5V 710 SF HI-CAP QD SHEAVE,POWER TRANSMISSION,SHEAVES,HVY DTY SHEAVES,QD 3V-8V SHEAVES,Motion,4 5v 710 sf hi cap qd sheave,power transmission,sheaves,hvy dty sheaves,qd 3v 8v sheaves,Automation Mechanical,0.006764443,0.010931718,0.8307111,0.008266833,0.008079507,0.005848869,0.030514924,0.008231788,0.0047306,0.009039342,0.07688092
710627,48XL037 RSB TIMING PULLEY,POWER TRANSMISSION,SHEAVES,TIMING & HTD SPROCKETS,TIMING SPROCKETS,Motion,48xl037 rsb timing pulley,power transmission,sheaves,timing htd sprockets,timing sprockets,Automation Mechanical,0.011149489,0.029048093,0.7155238,0.013550281,0.013377442,0.011282025,0.023444915,0.012781362,0.008973985,0.013680447,0.14718822
714623,5 B 70 SF CONVENTIONAL QD SHEAVE,POWER TRANSMISSION,SHEAVES,HVY DTY SHEAVES,QD A-E SHEAVES,Motion,5 b 70 sf conventional qd sheave,power transmission,sheaves,hvy dty sheaves,qd a e sheaves,Automation Mechanical,0.012792712,0.012289257,0.6752929,0.0152037395,0.015587767,0.010948438,0.0800872,0.015274738,0.009853561,0.016755257,0.13591443
889177,822561 TSE-1000 10 SPRING BRAKE,POWER TRANSMISSION,MECHANICAL DRV COMPNTS,CLUTCHES & BRAKES,AIR CLTCHS & BRKS,Motion,822561 tse 1000 10 spring brake,power transmission,mechanical drv compnts,clutches brakes,air cltchs brks,Tools,0.00786075,0.0057791206,0.18624884,0.010914377,0.006380411,0.009715367,0.022470571,0.008509502,0.0077859918,0.00878071,0.7255544
1336144,FREIGHT ONLY,POWER TRANSMISSION,SHEAVES,HVY DTY SHEAVES,QD 3V-8V SHEAVES,Motion,freight only,power transmission,sheaves,hvy dty sheaves,qd 3v 8v sheaves,Automation Mechanical,0.007086935,0.009222765,0.82476574,0.008883084,0.008464694,0.006127712,0.04403428,0.008290635,0.0049561295,0.009533853,0.068634234
1336144,FREIGHT ONLY,POWER TRANSMISSION,GEAR REDUCERS,OTHER GEAR REDUCERS,MOTOREDUCER,Motion,freight only,power transmission,gear reducers,other gear reducers,motoreducer,Tools,0.0011152681,0.0020417697,0.008260442,0.0017191481,0.0009907667,0.004799969,0.0014881925,0.0011901384,0.0017300319,0.0010648603,0.97559947
1336144,FREIGHT ONLY,POWER TRANSMISSION,SHEAVES,HVY DTY SHEAVES,QD A-E SHEAVES,Motion,freight only,power transmission,sheaves,hvy dty sheaves,qd a e sheaves,Automation Mechanical,0.012803621,0.012299737,0.67586875,0.015606983,0.015601059,0.010741186,0.07867197,0.015290024,0.009861965,0.017224358,0.13603033
1336144,FREIGHT ONLY,POWER TRANSMISSION,MECHANICAL DRV COMPNTS,UNCODED MECH DRIVE COMP,UNCODED MECH DRIVE COMP,Motion,freight only,power transmission,mechanical drv compnts,uncoded mech drive comp,uncoded mech drive comp,Automation Mechanical,0.0070573324,0.004980639,0.5245197,0.0072805886,0.26539087,0.008167321,0.03099774,0.0076414607,0.009896589,0.008701674,0.12536608
1336144,FREIGHT ONLY,POWER TRANSMISSION,SHEAVES,TIMING & HTD SPROCKETS,TIMING SPROCKETS,Motion,freight only,power transmission,sheaves,timing htd sprockets,timing sprockets,Automation Mechanical,0.011200435,0.029180823,0.7187932,0.013961318,0.013438568,0.008627411,0.023552043,0.01310293,0.00901499,0.014115681,0.14501262
2082708,3-842-503-063  GEARBOX,POWER TRANSMISSION,GEAR REDUCERS,GEAR REDUCER REPAIR PARTS,GEAR REDUCER REPAIR PARTS,Motion,3 842 503 063 gearbox,power transmission,gear reducers,gear reducer repair parts,gear reducer repair parts,Tools,0.0022570423,0.003758367,0.0040825466,0.0030419074,0.001965457,0.0059405407,0.0024134233,0.0024044018,0.0015241519,0.0020974523,0.9705147
2508495,"824303  T1000 QD TYPE'E',W/COOLING",POWER TRANSMISSION,MECHANICAL DRV COMPNTS,CLUTCHES & BRAKES,AIR CLTCHS & BRKS,Motion,824303 t1000 qd type e w cooling,power transmission,mechanical drv compnts,clutches brakes,air cltchs brks,Tools,0.0060780817,0.0057729464,0.12641889,0.008431863,0.0049334546,0.005718401,0.012546587,0.006448979,0.0060202773,0.006789413,0.81084114
5268489,GRG-BMQ821-40-R-56  REDUCER,POWER TRANSMISSION,GEAR REDUCERS,OTHER GEAR REDUCERS,MOTOREDUCER,Motion,grg bmq821 40 r 56 reducer,power transmission,gear reducers,other gear reducers,motoreducer,Tools,0.0012360167,0.002923377,0.009909573,0.0019097723,0.0010980363,0.0061664195,0.0013186574,0.0014001952,0.0019173401,0.0011489897,0.9709716
6010547,S516 X 1-1/2  SPUR GEAR,POWER TRANSMISSION,SHEAVES,TIMING & HTD SPROCKETS,TIMING SPROCKETS,Motion,s516 x 1 1 2 spur gear,power transmission,sheaves,timing htd sprockets,timing sprockets,Automation Mechanical,0.011352363,0.029576652,0.71899325,0.015534202,0.013620854,0.010774289,0.016821386,0.013280671,0.009137274,0.013929376,0.14697967
6782285,240025 CAM MOUNTING ASSY,POWER TRANSMISSION,GEAR REDUCERS,GEAR REDUCER REPAIR PARTS,GEAR REDUCER REPAIR PARTS,Motion,240025 cam mounting assy,power transmission,gear reducers,gear reducer repair parts,gear reducer repair parts,Tools,0.0022556314,0.004852445,0.0038366287,0.002961405,0.0019642282,0.00570419,0.002488797,0.002451009,0.001523199,0.0020544908,0.969908
7387440,50BS12 1-3/16 1XONE EXTRA TAPPED HOLE,POWER TRANSMISSION,R CHAIN SPKTS,HI-VOLUME ROLLER CH SPKTS,RSB & BTS HI-VOL SPKTS,Motion,50bs12 1 3 16 1xone extra tapped hole,power transmission,r chain spkts,hi volume roller ch spkts,rsb bts hi vol spkts,Automation Mechanical,0.01493357,0.0068934667,0.6589706,0.014384835,0.0067637074,0.0076473276,0.058743898,0.006174554,0.008582777,0.006392647,0.2105126
7544971,X348 CHAIN,POWER TRANSMISSION,ENG CHAIN & SPKTS,ENGINEERING CHAIN & SPKTS,ENGINEERING CHAIN,Motion,x348 chain,power transmission,eng chain spkts,engineering chain spkts,engineering chain,Automation Mechanical,0.0033632168,0.0026172234,0.93320024,0.005580306,0.0031258382,0.005224938,0.0064437594,0.0040956466,0.008137185,0.0036141973,0.024597492
8085747,C612N0230MR250/210F GEARBOX,POWER TRANSMISSION,GEAR REDUCERS,STANDARD WORM REDUCERS,STANDARD WORM REDUCERS,Motion,c612n0230mr250 210f gearbox,power transmission,gear reducers,standard worm reducers,standard worm reducers,Tools,0.0036974677,0.006338559,0.02379723,0.005465326,0.003219795,0.008991279,0.009980326,0.003946104,0.005359436,0.00367002,0.9255344
10450170,VF49P1-60 P71 B5 B3,POWER TRANSMISSION,GEAR REDUCERS,STANDARD WORM REDUCERS,STANDARD WORM REDUCERS,Motion,vf49p1 60 p71 b5 b3,power transmission,gear reducers,standard worm reducers,standard worm reducers,Tools,0.0042977985,0.009902496,0.023730377,0.006515624,0.0037425696,0.008580511,0.011531352,0.004582605,0.0062296083,0.0041811313,0.9167059
11328142,RF50CL RF50 CONN LINK,POWER TRANSMISSION,R CHAIN SPKTS,STANDARD ROLLER CH SPKTS,RSB & BTS SPKTS,Motion,rf50cl rf50 conn link,power transmission,r chain spkts,standard roller ch spkts,rsb bts spkts,Automation Mechanical,0.012404352,0.0058509544,0.6439055,0.012233042,0.0056181746,0.0045678094,0.025043068,0.0050317617,0.0038145299,0.005204996,0.27632576
16066013,"326730 IDLER ASSY,3"" DIA,ALUM-30""",POWER TRANSMISSION,SHEAVES,TIMING & HTD SPROCKETS,HTD SPROCKETS,Motion,326730 idler assy 3 dia alum 30,power transmission,sheaves,timing htd sprockets,htd sprockets,Automation Mechanical,0.017322997,0.047721006,0.52994245,0.023111453,0.020784575,0.0147002,0.040927507,0.019858442,0.013302873,0.021255353,0.25107312
18719420,PSG474-2,POWER TRANSMISSION,MECHANICAL DRV COMPNTS,MECH VARI-SPEED COMPONT,VARI-SPEED TRANSMISSIONS,Motion,psg474 2,power transmission,mechanical drv compnts,mech vari speed compont,vari speed transmissions,Automation Mechanical,0.0040803263,0.003907208,0.9008343,0.004551065,0.003311918,0.006275273,0.023442408,0.0046898457,0.005312409,0.005228903,0.03836632
