Supplier Part Number,Part Description,Category L1,Category L2,Category L3,Category L4,Supplier,Part Description - Cleaned,Category L1 - Cleaned,Category L2 - Cleaned,Category L3 - Cleaned,Category L4 - Cleaned,predicted_label,Actual L2,Actual L3,predicted_distance,predicted_similarity,topk_labels,topk_distances,auto_label_2.predicted_label,auto_label_2.predicted_similarity,target,delta,auto_label_2.delta,Train Mask,Prediction,prob_Abrasives,prob_Automation Electrical,prob_Automation Mechanical,prob_Automation Welding,"prob_Chemicals, Oils & Lubricants",prob_Cutting Tools,prob_Gasses,prob_General,prob_Office Supplies,prob_Safety,prob_Tools
07599780,975000-984,PROCESS PUMPS AND EQUIPMENT,PROCESS PUMPS,TRANSFER PUMP PARTS,TRANSFER PUMP PARTS,Motion,975000 984,process pumps and equipment,process pumps,transfer pump parts,transfer pump parts,Automation Mechanical,,,0.6842799901962281,0.31572001,"Automation Mechanical, Tools, Automation Electrical","0.6843, 0.8233, 0.8456",Automation Mechanical,0.283464682,Automation Mechanical,0.139,0.0435,True,Automation Mechanical,0.00028008598,0.0007043678,0.9961947,0.00034206102,0.0002927797,0.00028844053,0.00078841863,0.00019848801,0.00020265044,0.00032401303,0.00038401433
07787075,271 3PFR1 PUMP SS R 3.5GPM 1500PSI,PROCESS PUMPS AND EQUIPMENT,PROCESS PUMPS,POSITIVE DISPLACEMENT PUMPS,PISTON PUMPS,Motion,271 3pfr1 pump ss r 3 5gpm 1500psi,process pumps and equipment,process pumps,positive displacement pumps,piston pumps,Automation Mechanical,,,0.680785882472992,0.319214118,"Automation Mechanical, Gasses, Tools","0.6808, 0.8050, 0.8119",Automation Mechanical,0.24481535,Automation Mechanical,0.1242,0.0117,True,Automation Mechanical,0.00034920144,0.00042687278,0.99603975,0.00034157754,0.00029672173,0.000292591,0.000657839,0.0002122284,0.00026279013,0.00035697507,0.00076340354
15123598,T3200G7-2-1/2-AI-MV-6.5 BURKS PUMP,PROCESS PUMPS AND EQUIPMENT,PROCESS PUMPS,FLUID TRANSFER PUMPS,FLUID TRANSFER PUMPS,Motion,t3200g7 2 1 2 ai mv 6 5 burks pump,process pumps and equipment,process pumps,fluid transfer pumps,fluid transfer pumps,Automation Mechanical,,,0.6203610420227051,0.379638958,"Automation Mechanical, Gasses, Tools","0.6204, 0.8176, 0.8253",Automation Mechanical,0.281863868,Automation Mechanical,0.1972,0.0297,True,Automation Mechanical,0.00022995181,0.00051795295,0.99697,0.0002769453,0.0004381876,0.00020699325,0.00045008256,0.00016292767,0.00021292962,0.00025288382,0.00028114702
04490511,GE 50 TXE 2LS,BEARINGS,BALL BEARINGS,OTHER BALL BEARINGS,MISC.& SPECIAL BEARINGS,Motion,ge 50 txe 2ls,bearings,ball bearings,other ball bearings,misc special bearings,Automation Mechanical,,,0.6951295733451844,0.304870427,"Automation Mechanical, Tools, Abrasives","0.6951, 0.7863, 0.8057",Automation Mechanical,0.223848951,Automation Mechanical,0.0912,0.0517,False,Automation Mechanical,0.00018466929,0.00016411752,0.99815434,0.00018877619,0.0003420718,0.00016280604,0.00010789986,0.00016658504,0.00014999483,0.00018929268,0.00018943445
05672080,R20 ZZ BALL BEARING 1.25X2.25X0.5,BEARINGS,BALL BEARINGS,OTHER BALL BEARINGS,INSTRUMENT BEARINGS,Motion,r20 zz ball bearing 1 25x2 25x0 5,bearings,ball bearings,other ball bearings,instrument bearings,Automation Mechanical,,,0.6561225533485413,0.343877447,"Automation Mechanical, Tools, Abrasives","0.6561, 0.7353, 0.7877",Automation Mechanical,0.265034831,Automation Mechanical,0.0792,0.0634,False,Automation Mechanical,0.0002722082,0.00040893152,0.9971107,0.00027826216,0.00043185434,0.00027001466,0.00019509674,0.00017085587,0.0002219314,0.00028480773,0.0003553038
03069098,6206 2RS1 C3 GJN HIGH TEMPERATURE,BEARINGS,BALL BEARINGS,OTHER BALL BEARINGS,MISC.& SPECIAL BEARINGS,Motion,6206 2rs1 c3 gjn high temperature,bearings,ball bearings,other ball bearings,misc special bearings,Automation Mechanical,,,0.7077502369880677,0.292249763,"Automation Mechanical, Tools, Abrasives","0.7078, 0.7822, 0.8140",Automation Mechanical,0.207948506,Automation Mechanical,0.0744,0.0349,True,Automation Mechanical,0.00024406024,0.00021689887,0.9975327,0.0002494882,0.00049165153,0.0002241268,0.0001426012,0.00022015996,0.00019823441,0.00025525512,0.00022479231
10902377,A02011 BEARING,BEARINGS,BALL BEARINGS,OTHER BALL BEARINGS,INSTRUMENT BEARINGS,Motion,a02011 bearing,bearings,ball bearings,other ball bearings,instrument bearings,Automation Mechanical,,,0.6456339120864869,0.354366088,"Automation Mechanical, Tools, Abrasives","0.6456, 0.7264, 0.7778",Automation Mechanical,0.272785509,Automation Mechanical,0.0808,0.0704,True,Automation Mechanical,0.0002022235,0.0002877716,0.99789536,0.00020672078,0.00034887978,0.0002005939,0.00014493725,0.00012692885,0.00016120356,0.00021158348,0.00021378112
03139934,1616DC BALL BEARING,BEARINGS,BALL BEARINGS,OTHER BALL BEARINGS,COMMERCIAL UNGROUND BRGS,Motion,1616dc ball bearing,bearings,ball bearings,other ball bearings,commercial unground brgs,Automation Mechanical,,,0.710081148147583,0.289918852,"Automation Mechanical, Tools, Abrasives","0.7101, 0.7794, 0.7941",Automation Mechanical,0.202361465,Automation Mechanical,0.0693,0.0301,True,Automation Mechanical,0.00018266047,0.00013306687,0.99808216,0.00018672287,0.00031512926,0.00021059469,0.000106726126,0.00018527261,0.0001808807,0.00018723357,0.00022960517
06844760,2MM9313WIDUL DUPLEX PAIR,BEARINGS,BALL BEARINGS,OTHER BALL BEARINGS,MISC.& SPECIAL BEARINGS,Motion,2mm9313widul duplex pair,bearings,ball bearings,other ball bearings,misc special bearings,Automation Mechanical,,,0.6773866653442383,0.322613335,"Automation Mechanical, Tools, Abrasives","0.6774, 0.7767, 0.7942",Automation Mechanical,0.23369205,Automation Mechanical,0.0993,0.055,True,Automation Mechanical,0.00015471372,0.0001374957,0.9984242,0.0001581546,0.0002595206,0.00020693449,9.039722e-05,0.00013956295,0.00012566398,0.00015858715,0.00014486877
00964560,B2-22-S  BEARING,BEARINGS,BALL BEARINGS,OTHER BALL BEARINGS,INSTRUMENT BEARINGS,Motion,b2 22 s bearing,bearings,ball bearings,other ball bearings,instrument bearings,Automation Mechanical,,,0.6654681324958801,0.334531868,"Automation Mechanical, Tools, Abrasives","0.6655, 0.7403, 0.7677",Automation Mechanical,0.258022058,Automation Mechanical,0.0748,0.0525,True,Automation Mechanical,0.00013346471,0.00020980093,0.9985927,0.00013643286,0.00023025583,0.00013546488,9.565657e-05,8.377127e-05,0.00010881381,0.00013964216,0.00013398528
14107686,LFR5206-25-2RS BEARING,BEARINGS,BALL BEARINGS,OTHER BALL BEARINGS,MAX TYPE BALL BEARINGS,Motion,lfr5206 25 2rs bearing,bearings,ball bearings,other ball bearings,max type ball bearings,Automation Mechanical,,,0.6717424511909486,0.328257549,"Automation Mechanical, Tools, Abrasives","0.6717, 0.7488, 0.8164",Automation Mechanical,0.235746801,Automation Mechanical,0.0771,0.0669,False,Automation Mechanical,0.00023223055,0.00020506005,0.99740064,0.0002373954,0.00045452235,0.00026009578,0.0003245516,0.00019480387,0.00018933763,0.00024777933,0.00025365644
07403820,F4B 010-FM MOUNTED UNIT PILLOW BLOCK,BEARINGS,BALL BEARINGS,OTHER BALL BEARINGS,BALL BRGS.INSERTS,Motion,f4b 010 fm mounted unit pillow block,bearings,ball bearings,other ball bearings,ball brgs inserts,Automation Mechanical,,,0.7113969445228577,0.288603055,"Automation Mechanical, Cutting Tools, Tools","0.7114, 0.7769, 0.8054",Automation Mechanical,0.207112885,Automation Mechanical,0.0655,0.0137,True,Automation Mechanical,0.00021265759,0.00017951749,0.9975069,0.00023026114,0.00035671706,0.00038493014,0.00022281862,0.00022307504,0.00021058554,0.0002225349,0.00025004026
05346259,802-135 D LOCK BEARING,BEARINGS,BALL BEARINGS,OTHER BALL BEARINGS,BALL BRGS.INSERTS,Motion,802 135 d lock bearing,bearings,ball bearings,other ball bearings,ball brgs inserts,Automation Mechanical,,,0.6818111538887024,0.318188846,"Automation Mechanical, Cutting Tools, Tools","0.6818, 0.7589, 0.7838",Automation Mechanical,0.224782479,Automation Mechanical,0.0771,0.0179,True,Automation Mechanical,0.00023597361,0.00019919979,0.9971419,0.00025550724,0.0003958279,0.0004949109,0.00024740718,0.00024753323,0.00023367438,0.00025722745,0.00029080856
00097463,CF 2-1/2 SB CAM FOLL,BEARINGS,STRAIGHT ROLLER BEARINGS,CYLINDRICAL ROLLER BRGS.,CAM & YOKE ROLLERS,Motion,cf 2 1 2 sb cam foll,bearings,straight roller bearings,cylindrical roller brgs,cam yoke rollers,Automation Mechanical,,,0.6995067596435547,0.30049324,"Automation Mechanical, Abrasives, Cutting Tools","0.6995, 0.7957, 0.8042",Automation Mechanical,0.223724353,Automation Mechanical,0.0962,0.0595,False,Automation Mechanical,0.002154894,0.0017295865,0.96841496,0.0033488339,0.003607617,0.0021098345,0.0037661504,0.002446676,0.0019790332,0.0024222035,0.00802023
09329597,6002FT150ZZ BALL BEARING,BEARINGS,BALL BEARINGS,SRDG BALL BEARINGS,SRDG BALL BEARINGS,Motion,6002ft150zz ball bearing,bearings,ball bearings,srdg ball bearings,srdg ball bearings,Automation Mechanical,,,0.6813289880752564,0.318671012,"Automation Mechanical, Tools, Abrasives","0.6813, 0.7761, 0.8047",Automation Mechanical,0.242119908,Automation Mechanical,0.0948,0.0682,True,Automation Mechanical,0.00017066028,0.00012432483,0.9982705,0.00016289332,0.00038008363,0.00013713016,0.00017655246,0.000113493166,0.00012309443,0.0001749331,0.00016632264
09329606,6003FT150ZZ BALL BEARING,BEARINGS,BALL BEARINGS,SRDG BALL BEARINGS,SRDG BALL BEARINGS,Motion,6003ft150zz ball bearing,bearings,ball bearings,srdg ball bearings,srdg ball bearings,Automation Mechanical,,,0.6833471059799194,0.316652894,"Automation Mechanical, Tools, Abrasives","0.6833, 0.7761, 0.8070",Automation Mechanical,0.241101813,Automation Mechanical,0.0928,0.0682,True,Automation Mechanical,0.00019596942,0.00014276222,0.99801445,0.00018705061,0.00043645033,0.00015746675,0.00020273543,0.00013032436,0.00014134949,0.00020087573,0.00019054078
08485280,6202-2Z/C3,BEARINGS,BALL BEARINGS,SRDG BALL BEARINGS,SRDG BALL BEARINGS,Motion,6202 2z c3,bearings,ball bearings,srdg ball bearings,srdg ball bearings,Automation Mechanical,,,0.7187110781669617,0.281288922,"Automation Mechanical, Tools, Abrasives","0.7187, 0.7771, 0.8125",Automation Mechanical,0.212833309,Automation Mechanical,0.0584,0.0366,False,Automation Mechanical,0.00023463457,0.00017092947,0.9976412,0.00022395607,0.00052256277,0.00016746203,0.0002664187,0.0001560376,0.00017309004,0.0002453971,0.00019835448
04176100,6002ZZ BRG,BEARINGS,BALL BEARINGS,SRDG BALL BEARINGS,SRDG BALL BEARINGS,Motion,6002zz brg,bearings,ball bearings,srdg ball bearings,srdg ball bearings,Automation Mechanical,,,0.7219961881637573,0.278003812,"Automation Mechanical, Tools, Abrasives","0.7220, 0.7849, 0.8022",Automation Mechanical,0.200416422,Automation Mechanical,0.0629,0.0252,True,Automation Mechanical,0.00024725642,0.00018012442,0.9973367,0.00023600327,0.0007261901,0.00018047054,0.00027338974,0.00016443143,0.0001783418,0.00025868253,0.00021840581
04514472,6003ZZ RADIAL BALL BEARING-SHIELDED,BEARINGS,BALL BEARINGS,SRDG BALL BEARINGS,SRDG BALL BEARINGS,Motion,6003zz radial ball bearing shielded,bearings,ball bearings,srdg ball bearings,srdg ball bearings,Automation Mechanical,,,0.6911822319030763,0.308817768,"Automation Mechanical, Tools, Abrasives","0.6912, 0.7951, 0.8016",Automation Mechanical,0.226318812,Automation Mechanical,0.1039,0.0559,True,Automation Mechanical,0.00020857877,0.0001628474,0.99788815,0.0001990861,0.00046453328,0.00016759872,0.00021578014,0.00013870987,0.00015044441,0.00021380097,0.0001904816
08673096,608DD 600 SERIES SINGLE ROW DEEP GROOVE,BEARINGS,BALL BEARINGS,SRDG BALL BEARINGS,SRDG BALL BEARINGS,Motion,608dd 600 series single row deep groove,bearings,ball bearings,srdg ball bearings,srdg ball bearings,Automation Mechanical,,,0.7024410009384157,0.297558999,"Automation Mechanical, Cutting Tools, Tools","0.7024, 0.7861, 0.7861",Automation Mechanical,0.211429656,Automation Mechanical,0.0837,0.0132,True,Automation Mechanical,0.00023349897,0.00018230377,0.9976229,0.00022287217,0.0005200337,0.00019336084,0.0002584561,0.00015528241,0.00016841895,0.00023934488,0.00020347118
06906633,6209-2RS1/C3 BEARING,BEARINGS,BALL BEARINGS,SRDG BALL BEARINGS,SRDG BALL BEARINGS,Motion,6209 2rs1 c3 bearing,bearings,ball bearings,srdg ball bearings,srdg ball bearings,Automation Mechanical,,,0.6895398020744323,0.310460198,"Automation Mechanical, Tools, Abrasives","0.6895, 0.7756, 0.8113",Automation Mechanical,0.23374474,Automation Mechanical,0.0861,0.0658,True,Automation Mechanical,0.00021690864,0.00015801628,0.9977736,0.00020703685,0.00048308476,0.00019630404,0.00024064406,0.00014424942,0.0001564526,0.00022233918,0.00020135463
06906633,6209-2RS1/C3 BEARING,BEARINGS,BALL BEARINGS,POPULAR 200&300 SER B.BRG,POPULAR 200&300 SER B.BRG,Motion,6209 2rs1 c3 bearing,bearings,ball bearings,popular 200 300 ser b brg,popular 200 300 ser b brg,Automation Mechanical,,,0.7724424362182618,0.227557564,"Automation Mechanical, Tools, Abrasives","0.7724, 0.7856, 0.8273",Automation Mechanical,0.23374474,Automation Mechanical,0.0132,0.0658,False,Automation Mechanical,0.00058546977,0.0004484171,0.9922294,0.0006293279,0.00064042397,0.0007628803,0.0010258424,0.0005616903,0.0005171147,0.00077344757,0.0018259457
03517687,6902 2RS,BEARINGS,BALL BEARINGS,SRDG BALL BEARINGS,SRDG BALL BEARINGS,Motion,6902 2rs,bearings,ball bearings,srdg ball bearings,srdg ball bearings,Automation Mechanical,,,0.7226033329963684,0.277396667,"Automation Mechanical, Tools, Abrasives","0.7226, 0.7975, 0.8180",Automation Mechanical,0.213349926,Automation Mechanical,0.0749,0.0455,True,Automation Mechanical,0.00022898296,0.00016681249,0.997703,0.00021856146,0.00050997594,0.00015595874,0.00026919463,0.00015227914,0.00016516146,0.0002347158,0.0001953441
04168393,6904-2RSUV2 RADIAL BALL BEARING,BEARINGS,BALL BEARINGS,SRDG BALL BEARINGS,SRDG BALL BEARINGS,Motion,6904 2rsuv2 radial ball bearing,bearings,ball bearings,srdg ball bearings,srdg ball bearings,Automation Mechanical,,,0.6932599067687988,0.306740093,"Automation Mechanical, Tools, Abrasives","0.6933, 0.7794, 0.8142",Automation Mechanical,0.2370731,Automation Mechanical,0.0861,0.0699,True,Automation Mechanical,0.00025279896,0.00018416227,0.99741507,0.00024129354,0.00057439215,0.00020756216,0.0002668834,0.00016811735,0.00018233951,0.00025912802,0.0002482039
02701037,MTO-050T BEARING,BEARINGS,BALL BEARINGS,SRDG BALL BEARINGS,SRDG BALL BEARINGS,Motion,mto 050t bearing,bearings,ball bearings,srdg ball bearings,srdg ball bearings,Automation Mechanical,,,0.680164384841919,0.319835615,"Automation Mechanical, Tools, Abrasives","0.6802, 0.7620, 0.7945",Automation Mechanical,0.246117306,Automation Mechanical,0.0818,0.0634,True,Automation Mechanical,0.00016159029,0.00012312147,0.9982052,0.00015423598,0.00047458961,0.00015019013,0.0001633361,0.000107461405,0.00011655229,0.00018351714,0.0001602021
08674788,N07 N SERIES BEARING LOCK NUT -,BEARINGS,MOUNTED BEARING UNITS,SAF TYPE MTD.UNITS,"BRG.NUTS,WASHERS,RINGS",Motion,n07 n series bearing lock nut,bearings,mounted bearing units,saf type mtd units,brg nuts washers rings,Automation Mechanical,,,0.768422555923462,0.231577444,"Automation Mechanical, Cutting Tools, Tools","0.7684, 0.8042, 0.8076",Automation Mechanical,0.208668232,Automation Mechanical,0.0358,0.0369,True,Automation Mechanical,0.0012655238,0.0011256667,0.9689516,0.0024552867,0.0011514153,0.0037978028,0.0035657412,0.0069820345,0.0015908316,0.0015099068,0.007604188
03247759,KM4 BEARING LOCKNUT,BEARINGS,MOUNTED BEARING UNITS,SAF TYPE MTD.UNITS,"BRG.NUTS,WASHERS,RINGS",Motion,km4 bearing locknut,bearings,mounted bearing units,saf type mtd units,brg nuts washers rings,Automation Mechanical,,,0.7651832580566407,0.234816742,"Automation Mechanical, Cutting Tools, Tools","0.7652, 0.8000, 0.8121",Automation Mechanical,0.20040921,Automation Mechanical,0.0348,0.0348,False,Automation Mechanical,0.0005895537,0.0005620155,0.9876101,0.0011438135,0.0005363956,0.0011442255,0.0015489794,0.003252633,0.00074110104,0.00070340134,0.00216785
06930343,097-100 ACTUATOR,BEARINGS,LINEAR PRODUCTS,LINEAR ACTUATORS,LINEAR ACTUATOR & ACCESS,Motion,097 100 actuator,bearings,linear products,linear actuators,linear actuator access,Automation Mechanical,,,0.7375492334365845,0.262450767,"Automation Mechanical, Tools, Office Supplies","0.7375, 0.7989, 0.8427",Automation Mechanical,0.279816067,Automation Mechanical,0.0614,0.1062,False,Automation Mechanical,0.00088516565,0.0005632822,0.99141943,0.00076266617,0.0007592155,0.0012558636,0.0010682258,0.0006215582,0.0005922709,0.0008262088,0.0012460654
15584530,FT45-1205-MPB-WT4-71043,BEARINGS,LINEAR PRODUCTS,LINEAR ACTUATORS,LINEAR ACTUATOR & ACCESS,Motion,ft45 1205 mpb wt4 71043,bearings,linear products,linear actuators,linear actuator access,Automation Mechanical,,,0.768652355670929,0.231347644,"Automation Mechanical, Tools, Office Supplies","0.7687, 0.8188, 0.8431",Automation Mechanical,0.232641375,Automation Mechanical,0.0501,0.0771,False,Automation Mechanical,0.001180717,0.00094582286,0.9880113,0.0010122271,0.0010213382,0.0023179038,0.0013473452,0.0007994999,0.0007618281,0.0010909983,0.0015110092
01542479,M2501-6,BEARINGS,LINEAR PRODUCTS,LINEAR ACTUATORS,LINEAR ACTUATOR & ACCESS,Motion,m2501 6,bearings,linear products,linear actuators,linear actuator access,Automation Mechanical,,,0.7603514194488525,0.239648581,"Automation Mechanical, Tools, Office Supplies","0.7604, 0.7838, 0.8362",Automation Mechanical,0.242786849,Automation Mechanical,0.0234,0.0659,True,Automation Mechanical,0.00082589657,0.0005446467,0.9919739,0.0007080405,0.00070026587,0.0012898667,0.00090120145,0.00055924035,0.0005328897,0.00076314,0.0012009701
04667196,SHS25LV1SS GK LINEAR BLOCK,BEARINGS,LINEAR PRODUCTS,LINEAR ACTUATORS,LINEAR ACTUATOR & ACCESS,Motion,shs25lv1ss gk linear block,bearings,linear products,linear actuators,linear actuator access,Automation Mechanical,,,0.7847250580787659,0.215274942,"Automation Mechanical, Tools, Office Supplies","0.7847, 0.8326, 0.8464",Automation Mechanical,0.223259604,Automation Mechanical,0.0479,0.0838,False,Automation Mechanical,0.0009922293,0.00063682796,0.9903448,0.0008506369,0.000908512,0.0016416023,0.0010616786,0.00067186914,0.0006402112,0.0009354669,0.0013160795
05817486,M9005-34 ACTUATOR,BEARINGS,LINEAR PRODUCTS,LINEAR ACTUATORS,LINEAR ACTUATOR & ACCESS,Motion,m9005 34 actuator,bearings,linear products,linear actuators,linear actuator access,Automation Mechanical,,,0.7355273723602296,0.264472628,"Automation Mechanical, Tools, Office Supplies","0.7355, 0.7825, 0.8406",Automation Mechanical,0.280966008,Automation Mechanical,0.047,0.1004,True,Automation Mechanical,0.00061927154,0.00038826323,0.99389136,0.0005309007,0.0005250714,0.0010021026,0.0007206676,0.0004193279,0.0003995695,0.000646874,0.00085661747
11618230,966057 SAFE-RLSSB 125-032-S-N-MR,BEARINGS,LINEAR PRODUCTS,LINEAR ACTUATORS,LINEAR ACTUATOR & ACCESS,Motion,966057 safe rlssb 125 032 s n mr,bearings,linear products,linear actuators,linear actuator access,Automation Mechanical,,,0.7692036390304566,0.230796361,"Automation Mechanical, Tools, Office Supplies","0.7692, 0.8005, 0.8373",Automation Mechanical,0.242903638,Automation Mechanical,0.0313,0.0658,True,Automation Mechanical,0.001019079,0.0007034928,0.9900344,0.00087365555,0.00086406246,0.0017503533,0.0011513155,0.0006900502,0.0006575359,0.0009416432,0.001314357
05350214,B9003/B9003MV,BEARINGS,LINEAR PRODUCTS,LINEAR ACTUATORS,LINEAR ACTUATOR & ACCESS,Motion,b9003 b9003mv,bearings,linear products,linear actuators,linear actuator access,Automation Mechanical,,,0.783482336997986,0.216517663,"Automation Mechanical, Tools, Office Supplies","0.7835, 0.8118, 0.8583",Automation Mechanical,0.225044096,Automation Mechanical,0.0283,0.0808,False,Automation Mechanical,0.00080179574,0.0006557439,0.99237096,0.0006873785,0.0006798311,0.0011103628,0.0008579159,0.0005429207,0.0005173387,0.0007408701,0.0010348822
14403211,904230 RB72 S3547 ROLLER BLOCK,BEARINGS,LINEAR PRODUCTS,LINEAR ACTUATORS,LINEAR ACTUATOR & ACCESS,Motion,904230 rb72 s3547 roller block,bearings,linear products,linear actuators,linear actuator access,Automation Mechanical,,,0.7318766236305236,0.268123376,"Automation Mechanical, Tools, Office Supplies","0.7319, 0.8023, 0.8369",Automation Mechanical,0.243937373,Automation Mechanical,0.0704,0.0817,True,Automation Mechanical,0.0007556979,0.0004808944,0.9928201,0.0006511156,0.0006481703,0.0010060742,0.0008433338,0.00053064694,0.00050564355,0.00069090014,0.0010674518
11618240,966249 SAFE-RLSSB 325-100-S-A,BEARINGS,LINEAR PRODUCTS,LINEAR ACTUATORS,LINEAR ACTUATOR & ACCESS,Motion,966249 safe rlssb 325 100 s a,bearings,linear products,linear actuators,linear actuator access,Automation Mechanical,,,0.7822665691375732,0.217733431,"Automation Mechanical, Tools, Office Supplies","0.7823, 0.8166, 0.8362",Automation Mechanical,0.229095972,Automation Mechanical,0.0343,0.0668,True,Automation Mechanical,0.0008513228,0.0005821945,0.9914486,0.00073350687,0.0007301888,0.0017021511,0.0009465102,0.0005977942,0.0005696269,0.00076282176,0.0010752465
08227276,GL20N-196-HVQ-EH-B1-C-N-N-Y,BEARINGS,LINEAR PRODUCTS,LINEAR ACTUATORS,LINEAR ACTUATOR & ACCESS,Motion,gl20n 196 hvq eh b1 c n n y,bearings,linear products,linear actuators,linear actuator access,Automation Mechanical,,,0.7785767555236818,0.221423244,"Automation Mechanical, Tools, Office Supplies","0.7786, 0.8202, 0.8498",Automation Mechanical,0.223468673,Automation Mechanical,0.0416,0.072,True,Automation Mechanical,0.00089996046,0.000572697,0.99075234,0.00077541353,0.0007719052,0.0017948754,0.0010583278,0.00063194707,0.00060217024,0.0008064028,0.0013339927
02954223,TAL10-1A20-12 ACCUATOR,BEARINGS,LINEAR PRODUCTS,LINEAR ACTUATORS,LINEAR ACTUATOR & ACCESS,Motion,tal10 1a20 12 accuator,bearings,linear products,linear actuators,linear actuator access,Automation Mechanical,,,0.7468276381492616,0.253172362,"Automation Mechanical, Tools, Office Supplies","0.7468, 0.8028, 0.8453",Automation Mechanical,0.261678851,Automation Mechanical,0.056,0.0842,True,Automation Mechanical,0.0006922924,0.0006163451,0.99285406,0.000596485,0.0005937867,0.0012841785,0.00074853795,0.00048612396,0.00046321843,0.00068729086,0.0009776872
00925275,MPB6905-12 ACTUATOR,BEARINGS,LINEAR PRODUCTS,LINEAR ACTUATORS,LINEAR ACTUATOR & ACCESS,Motion,mpb6905 12 actuator,bearings,linear products,linear actuators,linear actuator access,Automation Mechanical,,,0.7468818902969361,0.25311811,"Automation Mechanical, Tools, Office Supplies","0.7469, 0.7892, 0.8350",Automation Mechanical,0.274107134,Automation Mechanical,0.0423,0.0961,True,Automation Mechanical,0.00080234883,0.00058806094,0.9915045,0.0006913105,0.0006881827,0.0018012384,0.0009682818,0.00056340476,0.0005368575,0.00073355064,0.0011222961
09203281,MA7007B8130 ACTUATOR,BEARINGS,LINEAR PRODUCTS,LINEAR ACTUATORS,LINEAR ACTUATOR & ACCESS,Motion,ma7007b8130 actuator,bearings,linear products,linear actuators,linear actuator access,Automation Mechanical,,,0.7541552782058716,0.245844722,"Automation Mechanical, Tools, Office Supplies","0.7542, 0.7983, 0.8465",Automation Mechanical,0.271619284,Automation Mechanical,0.0441,0.0952,True,Automation Mechanical,0.0009332453,0.00071600755,0.9907348,0.00080409204,0.0008004547,0.0014348496,0.0011262489,0.00065531983,0.00062444195,0.0009453336,0.001225184
14990805,002330316005200 SHS30V1SS+520L,BEARINGS,LINEAR PRODUCTS,LINEAR ACTUATORS,LINEAR ACTUATOR & ACCESS,Motion,002330316005200 shs30v1ss 520l,bearings,linear products,linear actuators,linear actuator access,Automation Mechanical,,,0.7807206034660339,0.219279397,"Automation Mechanical, Tools, Office Supplies","0.7807, 0.8053, 0.8432",Automation Mechanical,0.230142665,Automation Mechanical,0.0246,0.0672,True,Automation Mechanical,0.0009629601,0.0007713871,0.99088645,0.0008255445,0.00081648014,0.0011810057,0.0010988575,0.0006520501,0.0006354683,0.0008897882,0.0012799638
15239882,85199-20-4.00-C-0.500-DC1-RE LINEAR ACTU,BEARINGS,LINEAR PRODUCTS,LINEAR ACTUATORS,LINEAR ACTUATOR & ACCESS,Motion,85199 20 4 00 c 0 500 dc1 re linear actu,bearings,linear products,linear actuators,linear actuator access,Automation Mechanical,,,0.7649068593978883,0.235093141,"Automation Mechanical, Tools, Office Supplies","0.7649, 0.7986, 0.8337",Automation Mechanical,0.24850018,Automation Mechanical,0.0337,0.0862,True,Automation Mechanical,0.0008950111,0.0005902251,0.991647,0.00076729234,0.0007588671,0.0011506093,0.0010213193,0.00060604,0.00057748414,0.00082700275,0.0011591665
03450796,LS28-1B5TN-12,BEARINGS,LINEAR PRODUCTS,LINEAR ACTUATORS,LINEAR ACTUATOR & ACCESS,Motion,ls28 1b5tn 12,bearings,linear products,linear actuators,linear actuator access,Automation Mechanical,,,0.7894395828247072,0.210560417,"Automation Mechanical, Tools, Office Supplies","0.7894, 0.8169, 0.8646",Automation Mechanical,0.226224828,Automation Mechanical,0.0275,0.0717,True,Automation Mechanical,0.00092958676,0.0006417144,0.9907568,0.000796934,0.0007881833,0.0017217641,0.0010607743,0.00062945223,0.0005997933,0.0008589512,0.0012159966
13083185,GPP5013NC-00-A UNIVERSAL GRIPPER,BEARINGS,LINEAR PRODUCTS,LINEAR ACTUATORS,LINEAR ACTUATOR & ACCESS,Motion,gpp5013nc 00 a universal gripper,bearings,linear products,linear actuators,linear actuator access,Automation Mechanical,,,0.7559373736381532,0.244062626,"Automation Mechanical, Tools, Office Supplies","0.7559, 0.7855, 0.8289",Automation Mechanical,0.233817244,Automation Mechanical,0.0296,0.0389,True,Automation Mechanical,0.00093411823,0.00057321653,0.99095714,0.0008008188,0.0007920254,0.0014726917,0.0010192908,0.0006325206,0.00060271705,0.00088068104,0.0013347171
08926632,WS-81109 THRUST ROLLER BEARING,BEARINGS,STRAIGHT ROLLER BEARINGS,CYLINDRICAL ROLLER BRGS.,CYLINDRICAL THRUST BRGS.,Motion,ws 81109 thrust roller bearing,bearings,straight roller bearings,cylindrical roller brgs,cylindrical thrust brgs,Automation Mechanical,,,0.6746252417564392,0.325374758,"Automation Mechanical, Cutting Tools, Abrasives","0.6746, 0.7428, 0.7622",Automation Mechanical,0.200047874,Automation Mechanical,0.0682,0.0167,True,Automation Mechanical,0.000672823,0.00045798952,0.9913782,0.0009802736,0.0009779755,0.00083109963,0.0014146591,0.0007297353,0.0007120626,0.0007141364,0.001131089
